t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.237840522176,2.97414291124,5.05795998261e-16,3.53480236998e-17,8.24973597146e-10,1.5853127986e-08,1.1079105918e-09,0.0258570887583
0.242013162916,2.97413945977,5.07140306447e-16,3.54419719275e-17,8.27166217816e-10,1.58552441003e-08,1.10805847842e-09,0.0258605402258
0.246185803656,2.97413599912,5.08489953124e-16,3.55362932406e-17,8.29367545777e-10,1.58573658462e-08,1.1082067586e-09,0.0258640008786
0.250358444396,2.97413252925,5.09844966473e-16,3.56309896086e-17,8.31577626998e-10,1.58594932461e-08,1.10835543392e-09,0.0258674707533
0.254531085136,2.97412905011,5.11205374865e-16,3.57260630142e-17,8.33796507749e-10,1.58616263224e-08,1.10850450595e-09,0.0258709498865
0.258703725876,2.97412556168,5.12571206854e-16,3.58215154529e-17,8.36024234605e-10,1.58637650979e-08,1.10865397626e-09,0.0258744383153
0.262876366616,2.97412206392,5.13942491184e-16,3.59173489335e-17,8.38260854448e-10,1.58659095953e-08,1.10880384646e-09,0.0258779360767
0.267049007356,2.97411855679,5.1531925679e-16,3.60135654782e-17,8.40506414473e-10,1.58680598374e-08,1.10895411813e-09,0.025881443208
0.271221648096,2.97411504025,5.16701532797e-16,3.61101671224e-17,8.42760962184e-10,1.58702158473e-08,1.10910479288e-09,0.0258849597467
0.275394288836,2.97411151427,5.18089348525e-16,3.62071559151e-17,8.45024545401e-10,1.5872377648e-08,1.10925587233e-09,0.0258884857306
0.279566929576,2.9741079788,5.19482733486e-16,3.63045339189e-17,8.47297212262e-10,1.58745452628e-08,1.10940735811e-09,0.0258920211975
0.283739570316,2.97410443381,5.20881717391e-16,3.64023032101e-17,8.49579011225e-10,1.58767187151e-08,1.10955925185e-09,0.0258955661854
0.287912211056,2.97410087927,5.22286330147e-16,3.65004658787e-17,8.5186999107e-10,1.58788980283e-08,1.10971155518e-09,0.0258991207329
0.292084851796,2.97409731512,5.2369660186e-16,3.65990240289e-17,8.54170200903e-10,1.58810832261e-08,1.10986426976e-09,0.0259026848783
0.296257492536,2.97409374134,5.25112562839e-16,3.66979797787e-17,8.56479690156e-10,1.58832743322e-08,1.11001739724e-09,0.0259062586603
0.300430133275,2.97409015788,5.26534243594e-16,3.67973352603e-17,8.58798508593e-10,1.58854713704e-08,1.1101709393e-09,0.0259098421179
0.304602774015,2.97408656471,5.27961674838e-16,3.68970926202e-17,8.61126706309e-10,1.58876743648e-08,1.11032489761e-09,0.0259134352903
0.308775414755,2.97408296178,5.29394887492e-16,3.69972540193e-17,8.63464333738e-10,1.58898833395e-08,1.11047927386e-09,0.0259170382168
0.312948055495,2.97407934906,5.30833912684e-16,3.70978216331e-17,8.65811441648e-10,1.58920983187e-08,1.11063406974e-09,0.0259206509369
0.317120696235,2.97407572651,5.32278781749e-16,3.71987976514e-17,8.68168081152e-10,1.58943193268e-08,1.11078928696e-09,0.0259242734904
0.321293336975,2.97407209408,5.33729526236e-16,3.73001842789e-17,8.70534303705e-10,1.58965463884e-08,1.11094492723e-09,0.0259279059173
0.325465977715,2.97406845174,5.35186177904e-16,3.74019837354e-17,8.72910161107e-10,1.5898779528e-08,1.11110099227e-09,0.0259315482578
0.329638618455,2.97406479945,5.36648768728e-16,3.75041982552e-17,8.7529570551e-10,1.59010187706e-08,1.11125748382e-09,0.0259352005523
0.333811259195,2.97406113716,5.38117330897e-16,3.7606830088e-17,8.77690989417e-10,1.59032641409e-08,1.11141440361e-09,0.0259388628415
0.337983899935,2.97405746483,5.39591896818e-16,3.77098814987e-17,8.80096065687e-10,1.5905515664e-08,1.1115717534e-09,0.0259425351662
0.342156540675,2.97405378243,5.4107249912e-16,3.78133547675e-17,8.82510987535e-10,1.59077733651e-08,1.11172953494e-09,0.0259462175675
0.346329181415,2.97405008991,5.4255917065e-16,3.79172521899e-17,8.84935808538e-10,1.59100372696e-08,1.11188775001e-09,0.0259499100867
0.350501822155,2.97404638723,5.4405194448e-16,3.80215760772e-17,8.87370582638e-10,1.59123074029e-08,1.11204640039e-09,0.0259536127653
0.354674462895,2.97404267435,5.45550853906e-16,3.81263287563e-17,8.8981536414e-10,1.59145837907e-08,1.11220548786e-09,0.0259573256452
0.358847103635,2.97403895123,5.4705593245e-16,3.823151257e-17,8.92270207723e-10,1.59168664585e-08,1.11236501423e-09,0.0259610487682
0.363019744375,2.97403521782,5.48567213864e-16,3.8337129877e-17,8.94735168436e-10,1.59191554324e-08,1.1125249813e-09,0.0259647821766
0.367192385114,2.97403147409,5.5008473213e-16,3.84431830522e-17,8.97210301705e-10,1.59214507384e-08,1.11268539089e-09,0.0259685259129
0.371365025854,2.97402771998,5.51608521461e-16,3.85496744867e-17,8.99695663334e-10,1.59237524026e-08,1.11284624483e-09,0.0259722800196
0.375537666594,2.97402395546,5.53138616307e-16,3.86566065879e-17,9.02191309509e-10,1.59260604513e-08,1.11300754497e-09,0.0259760445399
0.379710307334,2.97402018048,5.5467505135e-16,3.87639817797e-17,9.04697296802e-10,1.5928374911e-08,1.11316929313e-09,0.0259798195167
0.383882948074,2.97401639501,5.56217861514e-16,3.88718025027e-17,9.07213682173e-10,1.59306958083e-08,1.1133314912e-09,0.0259836049934
0.388055588814,2.97401259899,5.5776708196e-16,3.89800712142e-17,9.09740522971e-10,1.593302317e-08,1.11349414103e-09,0.0259874010138
0.392228229554,2.97400879238,5.59322748093e-16,3.90887903886e-17,9.12277876944e-10,1.59353570229e-08,1.11365724451e-09,0.0259912076216
0.396400870294,2.97400497514,5.60884895561e-16,3.91979625171e-17,9.14825802235e-10,1.5937697394e-08,1.11382080353e-09,0.025995024861
0.400573511034,2.97400114722,5.62453560258e-16,3.93075901083e-17,9.17384357388e-10,1.59400443107e-08,1.11398481998e-09,0.0259988527764
0.404746151774,2.97399730859,5.64028778326e-16,3.94176756878e-17,9.19953601353e-10,1.59423978001e-08,1.11414929578e-09,0.0260026914123
0.408918792514,2.97399345919,5.65610586158e-16,3.95282217991e-17,9.22533593487e-10,1.59447578899e-08,1.11431423285e-09,0.0260065408135
0.413091433254,2.97398959897,5.67199020397e-16,3.96392310031e-17,9.25124393559e-10,1.59471246077e-08,1.11447963312e-09,0.0260104010252
0.417264073994,2.97398572791,5.68794117943e-16,3.97507058785e-17,9.27726061751e-10,1.59494979812e-08,1.11464549853e-09,0.0260142720928
0.421436714734,2.97398184594,5.70395915951e-16,3.98626490218e-17,9.30338658665e-10,1.59518780384e-08,1.11481183105e-09,0.0260181540618
0.425609355474,2.97397795302,5.72004451833e-16,3.99750630478e-17,9.32962245323e-10,1.59542648075e-08,1.11497863262e-09,0.0260220469781
0.429781996214,2.97397404911,5.73619763264e-16,4.00879505892e-17,9.35596883173e-10,1.59566583167e-08,1.11514590524e-09,0.0260259508877
0.433954636954,2.97397013416,5.7524188818e-16,4.02013142975e-17,9.38242634093e-10,1.59590585944e-08,1.11531365088e-09,0.0260298658372
0.438127277693,2.97396620813,5.76870864784e-16,4.03151568424e-17,9.4089956039e-10,1.59614656693e-08,1.11548187155e-09,0.026033791873
0.442299918433,2.97396227096,5.78506731545e-16,4.04294809122e-17,9.43567724809e-10,1.596387957e-08,1.11565056925e-09,0.0260377290421
0.446472559173,2.97395832261,5.80149527201e-16,4.05442892143e-17,9.46247190535e-10,1.59663003256e-08,1.115819746e-09,0.0260416773917
0.450645199913,2.97395436303,5.81799290763e-16,4.0659584475e-17,9.48938021195e-10,1.5968727965e-08,1.11598940384e-09,0.0260456369692
0.454817840653,2.97395039218,5.83456061514e-16,4.07753694397e-17,9.51640280863e-10,1.59711625175e-08,1.11615954481e-09,0.0260496078222
0.458990481393,2.97394641,5.85119879016e-16,4.0891646873e-17,9.54354034064e-10,1.59736040126e-08,1.11633017096e-09,0.0260535899987
0.463163122133,2.97394241645,5.86790783107e-16,4.10084195593e-17,9.57079345778e-10,1.59760524797e-08,1.11650128436e-09,0.026057583547
0.467335762873,2.97393841148,5.88468813909e-16,4.11256903023e-17,9.59816281442e-10,1.59785079487e-08,1.11667288709e-09,0.0260615885155
0.471508403613,2.97393439505,5.90154011824e-16,4.12434619258e-17,9.62564906957e-10,1.59809704493e-08,1.11684498124e-09,0.026065604953
0.475681044353,2.97393036709,5.91846417543e-16,4.13617372733e-17,9.65325288689e-10,1.59834400118e-08,1.11701756891e-09,0.0260696329087
0.479853685093,2.97392632757,5.93546072042e-16,4.14805192085e-17,9.68097493473e-10,1.59859166663e-08,1.11719065221e-09,0.0260736724317
0.484026325833,2.97392227643,5.95253016591e-16,4.15998106157e-17,9.7088158862e-10,1.59884004433e-08,1.11736423328e-09,0.0260777235718
0.488198966573,2.97391821362,5.9696729275e-16,4.17196143992e-17,9.73677641919e-10,1.59908913734e-08,1.11753831424e-09,0.0260817863788
0.492371607313,2.9739141391,5.98688942377e-16,4.18399334845e-17,9.76485721641e-10,1.59933894872e-08,1.11771289725e-09,0.0260858609029
0.496544248053,2.97391005281,6.00418007627e-16,4.19607708174e-17,9.79305896541e-10,1.59958948159e-08,1.11788798447e-09,0.0260899471946
0.500716888793,2.9739059547,6.02154530955e-16,4.20821293651e-17,9.82138235867e-10,1.59984073904e-08,1.11806357808e-09,0.0260940453046
0.504889529532,2.97390184472,6.03898555122e-16,4.22040121158e-17,9.84982809361e-10,1.60009272421e-08,1.11823968026e-09,0.026098155284
0.509062170272,2.97389772282,6.05650123191e-16,4.23264220792e-17,9.87839687264e-10,1.60034544025e-08,1.11841629322e-09,0.0261022771841
0.513234811012,2.97389358894,6.07409278537e-16,4.24493622864e-17,9.9070894032e-10,1.60059889032e-08,1.11859341915e-09,0.0261064110566
0.517407451752,2.97388944305,6.09176064843e-16,4.25728357905e-17,9.93590639779e-10,1.60085307761e-08,1.1187710603e-09,0.0261105569534
0.521580092492,2.97388528507,6.1095052611e-16,4.26968456662e-17,9.96484857406e-10,1.60110800531e-08,1.1189492189e-09,0.0261147149267
0.525752733232,2.97388111497,6.1273270665e-16,4.28213950106e-17,9.99391665479e-10,1.60136367666e-08,1.1191278972e-09,0.026118885029
0.529925373972,2.97387693269,6.14522651099e-16,4.29464869429e-17,1.0023111368e-09,1.60162009488e-08,1.11930709746e-09,0.0261230673133
0.534098014712,2.97387273817,6.16320404412e-16,4.3072124605e-17,1.00524334469e-09,1.60187726325e-08,1.11948682196e-09,0.0261272618327
0.538270655452,2.97386853136,6.1812601187e-16,4.31983111614e-17,1.00818836301e-09,1.60213518502e-08,1.11966707299e-09,0.0261314686405
0.542443296192,2.97386431221,6.19939519082e-16,4.33250497993e-17,1.01114626614e-09,1.60239386351e-08,1.11984785286e-09,0.0261356877906
0.546615936932,2.97386008066,6.21760971987e-16,4.34523437294e-17,1.01411712902e-09,1.60265330203e-08,1.12002916388e-09,0.0261399193371
0.550788577672,2.97385583667,6.23590416857e-16,4.35801961854e-17,1.01710102711e-09,1.60291350391e-08,1.12021100838e-09,0.0261441633342
0.554961218412,2.97385158016,6.25427900299e-16,4.37086104246e-17,1.02009803644e-09,1.6031744725e-08,1.12039338871e-09,0.0261484198369
0.559133859152,2.9738473111,6.27273469263e-16,4.38375897279e-17,1.02310823358e-09,1.60343621118e-08,1.12057630723e-09,0.0261526889
0.563306499892,2.97384302942,6.29127171037e-16,4.39671374002e-17,1.02613169566e-09,1.60369872335e-08,1.12075976629e-09,0.0261569705789
0.567479140631,2.97383873507,6.30989053255e-16,4.40972567704e-17,1.02916850037e-09,1.60396201241e-08,1.1209437683e-09,0.0261612649293
0.571651781371,2.97383442799,6.32859163901e-16,4.4227951192e-17,1.03221872598e-09,1.60422608181e-08,1.12112831565e-09,0.0261655720072
0.575824422111,2.97383010813,6.34737551308e-16,4.43592240428e-17,1.03528245132e-09,1.60449093498e-08,1.12131341076e-09,0.0261698918689
0.579997062851,2.97382577543,6.36624264165e-16,4.44910787253e-17,1.0383597558e-09,1.60475657542e-08,1.12149905605e-09,0.0261742245712
0.584169703591,2.97382142983,6.38519351516e-16,4.46235186672e-17,1.04145071942e-09,1.6050230066e-08,1.12168525396e-09,0.0261785701709
0.588342344331,2.97381707127,6.40422862768e-16,4.47565473212e-17,1.04455542276e-09,1.60529023206e-08,1.12187200695e-09,0.0261829287254
0.592514985071,2.97381269971,6.42334847691e-16,4.48901681655e-17,1.04767394699e-09,1.60555825531e-08,1.1220593175e-09,0.0261873002924
0.596687625811,2.97380831507,6.44255356419e-16,4.5024384704e-17,1.0508063739e-09,1.60582707993e-08,1.12224718808e-09,0.0261916849298
0.600860266551,2.9738039173,6.4618443946e-16,4.51592004662e-17,1.05395278586e-09,1.60609670948e-08,1.1224356212e-09,0.0261960826962
0.605032907291,2.97379950635,6.48122147694e-16,4.52946190081e-17,1.05711326585e-09,1.60636714757e-08,1.12262461937e-09,0.0262004936501
0.609205548031,2.97379508215,6.50068532377e-16,4.54306439117e-17,1.06028789748e-09,1.60663839781e-08,1.12281418513e-09,0.0262049178505
0.613378188771,2.97379064464,6.52023645146e-16,4.55672787857e-17,1.06347676496e-09,1.60691046385e-08,1.12300432101e-09,0.026209355357
0.617550829511,2.97378619377,6.5398753802e-16,4.57045272655e-17,1.06667995315e-09,1.60718334936e-08,1.12319502958e-09,0.0262138062292
0.621723470251,2.97378172947,6.55960263406e-16,4.58423930136e-17,1.06989754753e-09,1.60745705801e-08,1.12338631342e-09,0.0262182705273
0.625896110991,2.97377725169,6.57941874101e-16,4.59808797198e-17,1.07312963419e-09,1.60773159352e-08,1.12357817511e-09,0.0262227483118
0.630068751731,2.97377276036,6.59932423296e-16,4.61199911014e-17,1.07637629992e-09,1.60800695961e-08,1.12377061727e-09,0.0262272396434
0.63424139247,2.97376825542,6.61931964578e-16,4.62597309034e-17,1.07963763209e-09,1.60828316003e-08,1.1239636425e-09,0.0262317445833
0.63841403321,2.97376373681,6.63940551937e-16,4.64001028989e-17,1.08291371879e-09,1.60856019857e-08,1.12415725346e-09,0.0262362631932
0.64258667395,2.97375920446,6.65958239766e-16,4.65411108891e-17,1.08620464871e-09,1.60883807902e-08,1.1243514528e-09,0.026240795535
0.64675931469,2.97375465833,6.67985082865e-16,4.66827587039e-17,1.08951051125e-09,1.6091168052e-08,1.12454624318e-09,0.0262453416709
0.65093195543,2.97375009834,6.70021136448e-16,4.6825050202e-17,1.09283139645e-09,1.60939638095e-08,1.12474162729e-09,0.0262499016638
0.65510459617,2.97374552442,6.72066456143e-16,4.69679892709e-17,1.09616739506e-09,1.60967681014e-08,1.12493760784e-09,0.0262544755765
0.65927723691,2.97374093653,6.74121097998e-16,4.71115798276e-17,1.09951859849e-09,1.60995809665e-08,1.12513418753e-09,0.0262590634726
0.66344987765,2.97373633458,6.76185118482e-16,4.72558258186e-17,1.10288509883e-09,1.61024024441e-08,1.12533136912e-09,0.0262636654159
0.66762251839,2.97373171853,6.78258574494e-16,4.74007312202e-17,1.1062669889e-09,1.61052325735e-08,1.12552915534e-09,0.0262682814706
0.67179515913,2.9737270883,6.80341523361e-16,4.75463000387e-17,1.1096643622e-09,1.61080713942e-08,1.12572754897e-09,0.0262729117013
0.67596779987,2.97372244383,6.82434022845e-16,4.76925363111e-17,1.11307731294e-09,1.61109189462e-08,1.12592655279e-09,0.0262775561731
0.68014044061,2.97371778505,6.84536131148e-16,4.78394441047e-17,1.11650593605e-09,1.61137752696e-08,1.1261261696e-09,0.0262822149512
0.68431308135,2.9737131119,6.86647906912e-16,4.79870275178e-17,1.11995032718e-09,1.61166404046e-08,1.12632640223e-09,0.0262868881016
0.68848572209,2.97370842431,6.88769409228e-16,4.813529068e-17,1.1234105827e-09,1.61195143919e-08,1.1265272535e-09,0.0262915756903
0.69265836283,2.97370372222,6.90900697637e-16,4.82842377524e-17,1.12688679974e-09,1.61223972723e-08,1.12672872628e-09,0.0262962777841
0.69683100357,2.97369900555,6.93041832132e-16,4.84338729278e-17,1.13037907614e-09,1.61252890869e-08,1.12693082343e-09,0.0263009944499
0.701003644309,2.97369427424,6.9519287317e-16,4.85842004311e-17,1.1338875105e-09,1.6128189877e-08,1.12713354785e-09,0.0263057257551
0.705176285049,2.97368952823,6.97353881666e-16,4.87352245194e-17,1.13741220219e-09,1.61310996842e-08,1.12733690243e-09,0.0263104717676
0.709348925789,2.97368476744,6.99524919006e-16,4.88869494829e-17,1.14095325133e-09,1.61340185504e-08,1.12754089011e-09,0.0263152325556
0.713521566529,2.97367999181,7.01706047045e-16,4.90393796442e-17,1.14451075881e-09,1.61369465176e-08,1.12774551382e-09,0.0263200081878
0.717694207269,2.97367520127,7.03897328116e-16,4.91925193596e-17,1.14808482628e-09,1.61398836283e-08,1.12795077653e-09,0.0263247987334
0.721866848009,2.97367039574,7.06098825031e-16,4.93463730188e-17,1.15167555621e-09,1.6142829925e-08,1.12815668122e-09,0.0263296042617
0.726039488749,2.97366557516,7.08310601087e-16,4.95009450453e-17,1.15528305183e-09,1.61457854507e-08,1.12836323088e-09,0.0263344248428
0.730212129489,2.97366073945,7.10532720072e-16,4.9656239897e-17,1.15890741719e-09,1.61487502484e-08,1.12857042853e-09,0.0263392605471
0.734384770229,2.97365588855,7.12765246265e-16,4.98122620661e-17,1.16254875712e-09,1.61517243618e-08,1.1287782772e-09,0.0263441114454
0.738557410969,2.97365102239,7.15008244446e-16,4.99690160799e-17,1.16620717728e-09,1.61547078343e-08,1.12898677995e-09,0.026348977609
0.742730051709,2.97364614089,7.17261779896e-16,5.01265065005e-17,1.16988278415e-09,1.615770071e-08,1.12919593986e-09,0.0263538591096
0.746902692449,2.97364124398,7.19525918405e-16,5.02847379257e-17,1.17357568504e-09,1.61607030332e-08,1.12940576e-09,0.0263587560193
0.751075333189,2.97363633159,7.21800726276e-16,5.04437149891e-17,1.17728598808e-09,1.61637148483e-08,1.1296162435e-09,0.0263636684108
0.755247973929,2.97363140364,7.24086270326e-16,5.06034423605e-17,1.18101380226e-09,1.61667362002e-08,1.12982739349e-09,0.0263685963571
0.759420614669,2.97362646007,7.26382617899e-16,5.07639247461e-17,1.18475923743e-09,1.61697671339e-08,1.13003921311e-09,0.0263735399317
0.763593255409,2.97362150079,7.28689836862e-16,5.09251668889e-17,1.18852240426e-09,1.61728076948e-08,1.13025170553e-09,0.0263784992087
0.767765896148,2.97361652574,7.31007995615e-16,5.10871735692e-17,1.19230341434e-09,1.61758579285e-08,1.13046487396e-09,0.0263834742626
0.771938536888,2.97361153483,7.33337163096e-16,5.12499496046e-17,1.19610238009e-09,1.6178917881e-08,1.13067872158e-09,0.0263884651681
0.776111177628,2.973606528,7.35677408784e-16,5.14134998508e-17,1.19991941485e-09,1.61819875986e-08,1.13089325165e-09,0.0263934720007
0.780283818368,2.97360150516,7.38028802706e-16,5.15778292016e-17,1.20375463282e-09,1.61850671276e-08,1.1311084674e-09,0.0263984948363
0.784456459108,2.97359646625,7.40391415439e-16,5.17429425896e-17,1.20760814912e-09,1.6188156515e-08,1.13132437211e-09,0.0264035337513
0.788629099848,2.97359141118,7.4276531812e-16,5.1908844986e-17,1.21148007978e-09,1.61912558078e-08,1.13154096907e-09,0.0264085888224
0.792801740588,2.97358633987,7.45150582447e-16,5.20755414017e-17,1.21537054174e-09,1.61943650535e-08,1.1317582616e-09,0.0264136601271
0.796974381328,2.97358125226,7.47547280687e-16,5.2243036887e-17,1.21927965288e-09,1.61974842997e-08,1.13197625302e-09,0.026418747743
