t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.0103437210399,6.88686755143,2.14242518707e-12,4.75680530956e-13,4.00130549475e-08,6.05746818399e-06,1.34493362914e-06,0.113132448569
0.011082558257,6.88683787673,2.15051018563e-12,4.77475635135e-13,4.01640546153e-08,6.05905706096e-06,1.34528640591e-06,0.113162123267
0.0118213954741,6.88680808985,2.15864023567e-12,4.79280742051e-13,4.03158956882e-08,6.0606519447e-06,1.34564051636e-06,0.113191910151
0.0125602326913,6.88677819015,2.16681566927e-12,4.81095925432e-13,4.04685843683e-08,6.06225286876e-06,1.34599596793e-06,0.113221809848
0.0132990699084,6.88674817701,2.17503682154e-12,4.82921259684e-13,4.06221269141e-08,6.06385986691e-06,1.34635276813e-06,0.113251822987
0.0140379071255,6.8867180498,2.18330403067e-12,4.84756819894e-13,4.07765296419e-08,6.06547297319e-06,1.34671092451e-06,0.113281950204
0.0147767443427,6.88668780786,2.19161763796e-12,4.86602681842e-13,4.09317989261e-08,6.06709222186e-06,1.34707044469e-06,0.113312192141
0.0155155815598,6.88665745056,2.19997798786e-12,4.88458922006e-13,4.10879411998e-08,6.06871764748e-06,1.34743133632e-06,0.113342549441
0.0162544187769,6.88662697725,2.20838542801e-12,4.90325617571e-13,4.12449629557e-08,6.07034928482e-06,1.34779360713e-06,0.113373022755
0.0169932559941,6.88659638726,2.21684030926e-12,4.92202846436e-13,4.14028707464e-08,6.07198716895e-06,1.34815726491e-06,0.113403612736
0.0177320932112,6.88656567995,2.22534298571e-12,4.94090687223e-13,4.15616711854e-08,6.07363133516e-06,1.3485223175e-06,0.113434320046
0.0184709304283,6.88653485465,2.23389381477e-12,4.95989219284e-13,4.17213709476e-08,6.07528181905e-06,1.3488887728e-06,0.113465145348
0.0192097676455,6.88650391069,2.24249315715e-12,4.97898522709e-13,4.188197677e-08,6.07693865646e-06,1.34925663875e-06,0.113496089311
0.0199486048626,6.88647284739,2.25114137693e-12,4.99818678335e-13,4.20434954523e-08,6.07860188349e-06,1.3496259234e-06,0.11352715261
0.0206874420797,6.88644166408,2.2598388416e-12,5.01749767755e-13,4.2205933858e-08,6.08027153653e-06,1.3499966348e-06,0.113558335925
0.0214262792969,6.88641036006,2.26858592208e-12,5.03691873324e-13,4.23692989146e-08,6.08194765224e-06,1.3503687811e-06,0.113589639939
0.022165116514,6.88637893466,2.27738299277e-12,5.0564507817e-13,4.25335976146e-08,6.08363026755e-06,1.3507423705e-06,0.113621065344
0.0229039537311,6.88634738717,2.28623043159e-12,5.07609466201e-13,4.2698837016e-08,6.08531941968e-06,1.35111741127e-06,0.113652612834
0.0236427909483,6.88631571689,2.29512862001e-12,5.09585122115e-13,4.28650242436e-08,6.08701514612e-06,1.35149391172e-06,0.11368428311
0.0243816281654,6.88628392312,2.30407794309e-12,5.11572131408e-13,4.30321664889e-08,6.08871748466e-06,1.35187188025e-06,0.113716076876
0.0251204653825,6.88625200516,2.31307878954e-12,5.13570580383e-13,4.32002710117e-08,6.09042647335e-06,1.35225132531e-06,0.113747994844
0.0258593025997,6.88621996227,2.32213155174e-12,5.15580556161e-13,4.33693451402e-08,6.09214215057e-06,1.35263225541e-06,0.11378003773
0.0265981398168,6.88618779374,2.3312366258e-12,5.17602146686e-13,4.35393962723e-08,6.09386455495e-06,1.35301467914e-06,0.113812206256
0.0273369770339,6.88615549885,2.34039441156e-12,5.19635440741e-13,4.37104318759e-08,6.09559372544e-06,1.35339860515e-06,0.11384450115
0.0280758142511,6.88612307686,2.3496053127e-12,5.21680527949e-13,4.388245949e-08,6.09732970129e-06,1.35378404213e-06,0.113876923144
0.0288146514682,6.88609052702,2.35886973673e-12,5.23737498791e-13,4.40554867257e-08,6.09907252205e-06,1.35417099889e-06,0.113909472978
0.0295534886853,6.88605784861,2.36818809505e-12,5.25806444611e-13,4.42295212665e-08,6.10082222755e-06,1.35455948426e-06,0.113942151394
0.0302923259025,6.88602504086,2.37756080301e-12,5.27887457625e-13,4.44045708694e-08,6.10257885795e-06,1.35494950716e-06,0.113974959144
0.0310311631196,6.88599210302,2.38698827991e-12,5.29980630934e-13,4.4580643366e-08,6.10434245373e-06,1.35534107658e-06,0.114007896982
0.0317700003367,6.88595903433,2.39647094911e-12,5.32086058535e-13,4.47577466628e-08,6.10611305566e-06,1.35573420156e-06,0.114040965671
0.0325088375539,6.88592583402,2.40600923803e-12,5.34203835325e-13,4.49358887425e-08,6.10789070483e-06,1.35612889123e-06,0.114074165978
0.033247674771,6.88589250132,2.4156035782e-12,5.3633405712e-13,4.51150776649e-08,6.10967544265e-06,1.3565251548e-06,0.114107498676
0.0339865119881,6.88585903545,2.42525440534e-12,5.38476820659e-13,4.52953215673e-08,6.11146731087e-06,1.35692300151e-06,0.114140964546
0.0347253492053,6.88582543563,2.43496215935e-12,5.40632223616e-13,4.5476628666e-08,6.11326635154e-06,1.35732244072e-06,0.114174564372
0.0354641864224,6.88579170105,2.44472728443e-12,5.42800364614e-13,4.56590072568e-08,6.11507260704e-06,1.35772348183e-06,0.114208298945
0.0362030236395,6.88575783093,2.45455022908e-12,5.44981343232e-13,4.5842465716e-08,6.1168861201e-06,1.35812613433e-06,0.114242169065
0.0369418608567,6.88572382446,2.46443144615e-12,5.4717526002e-13,4.60270125016e-08,6.11870693377e-06,1.35853040778e-06,0.114276175535
0.0376806980738,6.88568968083,2.47437139293e-12,5.49382216505e-13,4.62126561539e-08,6.12053509145e-06,1.3589363118e-06,0.114310319165
0.0384195352909,6.88565539923,2.48437053115e-12,5.51602315208e-13,4.63994052967e-08,6.12237063686e-06,1.35934385612e-06,0.114344600773
0.0391583725081,6.88562097882,2.49442932708e-12,5.53835659653e-13,4.65872686381e-08,6.12421361408e-06,1.35975305052e-06,0.114379021181
0.0398972097252,6.88558641878,2.50454825155e-12,5.56082354377e-13,4.67762549716e-08,6.12606406754e-06,1.36016390486e-06,0.114413581219
0.0406360469423,6.88555171828,2.51472778002e-12,5.58342504947e-13,4.69663731771e-08,6.12792204201e-06,1.36057642908e-06,0.114448281723
0.0413748841595,6.88551687646,2.52496839263e-12,5.60616217966e-13,4.71576322219e-08,6.12978758263e-06,1.36099063321e-06,0.114483123537
0.0421137213766,6.88548189249,2.53527057423e-12,5.6290360109e-13,4.73500411616e-08,6.13166073489e-06,1.36140652734e-06,0.11451810751
0.0428525585937,6.8854467655,2.54563481451e-12,5.65204763038e-13,4.75436091416e-08,6.13354154463e-06,1.36182412165e-06,0.114553234498
0.0435913958109,6.88541149464,2.55606160796e-12,5.67519813605e-13,4.77383453973e-08,6.13543005808e-06,1.36224342641e-06,0.114588505364
0.044330233028,6.88537607902,2.56655145399e-12,5.69848863674e-13,4.79342592562e-08,6.13732632181e-06,1.36266445196e-06,0.114623920979
0.0450690702451,6.88534051778,2.57710485699e-12,5.72192025233e-13,4.81313601382e-08,6.13923038279e-06,1.36308720872e-06,0.114659482219
0.0458079074623,6.88530481003,2.58772232634e-12,5.74549411381e-13,4.8329657557e-08,6.14114228835e-06,1.36351170721e-06,0.114695189968
0.0465467446794,6.88526895488,2.59840437653e-12,5.76921136348e-13,4.85291611214e-08,6.14306208621e-06,1.36393795802e-06,0.114731045119
0.0472855818965,6.88523295143,2.60915152717e-12,5.79307315504e-13,4.87298805359e-08,6.14498982447e-06,1.36436597182e-06,0.114767048568
0.0480244191137,6.88519679878,2.6199643031e-12,5.81708065376e-13,4.89318256026e-08,6.1469255516e-06,1.36479575939e-06,0.114803201222
0.0487632563308,6.88516049601,2.63084323439e-12,5.84123503659e-13,4.91350062216e-08,6.14886931649e-06,1.36522733158e-06,0.114839503993
0.0495020935479,6.8851240422,2.64178885648e-12,5.86553749231e-13,4.93394323927e-08,6.15082116842e-06,1.36566069932e-06,0.114875957802
0.0502409307651,6.88508743642,2.65280171016e-12,5.88998922169e-13,4.95451142164e-08,6.15278115705e-06,1.36609587364e-06,0.114912563576
0.0509797679822,6.88505067775,2.66388234172e-12,5.9145914376e-13,4.97520618952e-08,6.15474933247e-06,1.36653286567e-06,0.114949322251
0.0517186051993,6.88501376523,2.67503130295e-12,5.9393453652e-13,4.99602857346e-08,6.15672574515e-06,1.36697168661e-06,0.11498623477
0.0524574424165,6.88497669792,2.68624915123e-12,5.96425224204e-13,5.01697961448e-08,6.158710446e-06,1.36741234776e-06,0.115023302082
0.0531962796336,6.88493947485,2.69753644962e-12,5.98931331825e-13,5.03806036415e-08,6.16070348632e-06,1.36785486052e-06,0.115060525147
0.0539351168507,6.88490209507,2.70889376688e-12,6.01452985667e-13,5.05927188474e-08,6.16270491786e-06,1.36829923637e-06,0.115097904931
0.0546739540679,6.88486455759,2.72032167759e-12,6.03990313302e-13,5.08061524934e-08,6.16471479276e-06,1.36874548689e-06,0.115135442407
0.055412791285,6.88482686144,2.73182076218e-12,6.06543443605e-13,5.10209154203e-08,6.1667331636e-06,1.36919362376e-06,0.115173138558
0.0561516285021,6.88478900563,2.74339160705e-12,6.09112506769e-13,5.12370185796e-08,6.16876008343e-06,1.36964365875e-06,0.115210994375
0.0568904657193,6.88475098915,2.75503480458e-12,6.11697634323e-13,5.14544730351e-08,6.17079560567e-06,1.37009560373e-06,0.115249010854
0.0576293029364,6.884712811,2.76675095325e-12,6.14298959146e-13,5.16732899644e-08,6.17283978425e-06,1.37054947066e-06,0.115287189004
0.0583681401535,6.88467447016,2.77854065771e-12,6.16916615487e-13,5.189348066e-08,6.1748926735e-06,1.37100527162e-06,0.115325529839
0.0591069773707,6.88463596562,2.79040452883e-12,6.19550738979e-13,5.21150565311e-08,6.17695432821e-06,1.37146301876e-06,0.115364034382
0.0598458145878,6.88459729633,2.80234318382e-12,6.22201466657e-13,5.23380291048e-08,6.17902480365e-06,1.37192272436e-06,0.115402703666
0.0605846518049,6.88455846127,2.81435724625e-12,6.24868936976e-13,5.25624100274e-08,6.18110415553e-06,1.37238440079e-06,0.115441538731
0.0613234890221,6.88451945937,2.82644734619e-12,6.27553289826e-13,5.27882110664e-08,6.18319244002e-06,1.37284806052e-06,0.115480540626
0.0620623262392,6.88448028959,2.83861412024e-12,6.30254666555e-13,5.30154441114e-08,6.18528971378e-06,1.37331371612e-06,0.115519710409
0.0628011634563,6.88444095085,2.85085821167e-12,6.32973209982e-13,5.3244121176e-08,6.18739603392e-06,1.37378138028e-06,0.115559049147
0.0635400006735,6.88440144208,2.86318027042e-12,6.35709064417e-13,5.34742543993e-08,6.18951145807e-06,1.3742510658e-06,0.115598557917
0.0642788378906,6.8843617622,2.87558095327e-12,6.38462375681e-13,5.37058560473e-08,6.1916360443e-06,1.37472278557e-06,0.115638237802
0.0650176751077,6.8843219101,2.88806092386e-12,6.41233291124e-13,5.39389385148e-08,6.19376985119e-06,1.37519655259e-06,0.115678089897
0.0657565123249,6.88428188469,2.90062085281e-12,6.44021959644e-13,5.41735143266e-08,6.19591293783e-06,1.37567237998e-06,0.115718115306
0.066495349542,6.88424168486,2.91326141782e-12,6.46828531706e-13,5.44095961395e-08,6.19806536379e-06,1.37615028097e-06,0.11575831514
0.0672341867591,6.88420130948,2.92598330371e-12,6.49653159361e-13,5.46471967438e-08,6.20022718915e-06,1.3766302689e-06,0.115798690523
0.0679730239763,6.88416075741,2.93878720255e-12,6.52495996272e-13,5.4886329065e-08,6.20239847451e-06,1.37711235723e-06,0.115839242586
0.0687118611934,6.88412002753,2.95167381375e-12,6.55357197724e-13,5.51270061654e-08,6.20457928098e-06,1.37759655952e-06,0.115879972469
0.0694506984105,6.88407911867,2.96464384413e-12,6.58236920655e-13,5.53692412463e-08,6.20676967018e-06,1.37808288945e-06,0.115920881326
0.0701895356277,6.88403802969,2.97769800805e-12,6.6113532367e-13,5.5613047649e-08,6.20896970429e-06,1.37857136083e-06,0.115961970315
0.0709283728448,6.88399675939,2.99083702745e-12,6.64052567065e-13,5.58584388572e-08,6.211179446e-06,1.37906198759e-06,0.116003240608
0.0716672100619,6.88395530661,3.00406163201e-12,6.66988812847e-13,5.61054284988e-08,6.21339895854e-06,1.37955478374e-06,0.116044693387
0.0724060472791,6.88391367016,3.01737255921e-12,6.6994422476e-13,5.63540303472e-08,6.21562830568e-06,1.38004976347e-06,0.116086329842
0.0731448844962,6.88387184883,3.03077055445e-12,6.72918968302e-13,5.66042583239e-08,6.21786755176e-06,1.38054694105e-06,0.116128151175
0.0738837217133,6.8838298414,3.04425637113e-12,6.7591321075e-13,5.68561264997e-08,6.22011676167e-06,1.38104633088e-06,0.116170158597
0.0746225589305,6.88378764667,3.05783077076e-12,6.78927121183e-13,5.71096490971e-08,6.22237600085e-06,1.38154794751e-06,0.116212353331
0.0753613961476,6.88374526339,3.07149452308e-12,6.81960870505e-13,5.73648404923e-08,6.22464533531e-06,1.38205180558e-06,0.11625473661
0.0761002333647,6.88370269032,3.08524840616e-12,6.8501463147e-13,5.76217152166e-08,6.22692483166e-06,1.38255791988e-06,0.116297309678
0.0768390705819,6.88365992621,3.09909320649e-12,6.88088578701e-13,5.78802879592e-08,6.22921455706e-06,1.38306630534e-06,0.116340073789
0.077577907799,6.88361696979,3.11302971911e-12,6.91182888721e-13,5.81405735685e-08,6.23151457927e-06,1.38357697698e-06,0.116383030209
0.0783167450161,6.88357381979,3.12705874772e-12,6.94297739973e-13,5.84025870549e-08,6.23382496666e-06,1.38408994999e-06,0.116426180213
0.0790555822333,6.88353047491,3.14118110477e-12,6.97433312847e-13,5.86663435922e-08,6.23614578816e-06,1.38460523968e-06,0.116469525091
0.0797944194504,6.88348693386,3.15539761161e-12,7.00589789705e-13,5.89318585202e-08,6.23847711335e-06,1.38512286149e-06,0.116513066142
0.0805332566675,6.88344319532,3.16970909858e-12,7.03767354906e-13,5.91991473469e-08,6.2408190124e-06,1.385642831e-06,0.116556804675
0.0812720938847,6.88339925799,3.18411640513e-12,7.06966194833e-13,5.94682257502e-08,6.2431715561e-06,1.38616516394e-06,0.116600742014
0.0820109311018,6.88335512051,3.19862037996e-12,7.10186497921e-13,5.97391095809e-08,6.24553481589e-06,1.38668987615e-06,0.116644879491
0.0827497683189,6.88331078155,3.2132218811e-12,7.1342845468e-13,6.00118148642e-08,6.2479088638e-06,1.38721698365e-06,0.116689218453
0.0834886055361,6.88326623974,3.22792177609e-12,7.16692257728e-13,6.02863578025e-08,6.25029377254e-06,1.38774650256e-06,0.116733760258
0.0842274427532,6.88322149372,3.24272094207e-12,7.19978101813e-13,6.05627547777e-08,6.25268961546e-06,1.38827844918e-06,0.116778506275
0.0849662799703,6.88317654211,3.25762026589e-12,7.23286183846e-13,6.08410223534e-08,6.25509646655e-06,1.38881283993e-06,0.116823457887
0.0857051171875,6.88313138351,3.2726206443e-12,7.26616702927e-13,6.11211772774e-08,6.25751440048e-06,1.38934969139e-06,0.116868616487
0.0864439544046,6.88308601652,3.28772298401e-12,7.29969860374e-13,6.14032364841e-08,6.25994349258e-06,1.38988902029e-06,0.116913983484
0.0871827916217,6.8830404397,3.30292820188e-12,7.33345859757e-13,6.16872170971e-08,6.26238381886e-06,1.3904308435e-06,0.116959560296
0.0879216288389,6.88299465164,3.31823722502e-12,7.36744906921e-13,6.19731364318e-08,6.26483545602e-06,1.39097517806e-06,0.117005348355
0.088660466056,6.88294865089,3.33365099094e-12,7.40167210021e-13,6.22610119976e-08,6.26729848144e-06,1.39152204114e-06,0.117051349108
0.0893993032731,6.88290243599,3.34917044771e-12,7.43612979553e-13,6.2550861501e-08,6.26977297321e-06,1.39207145009e-06,0.117097564013
0.0901381404903,6.88285600546,3.36479655406e-12,7.47082428386e-13,6.28427028477e-08,6.27225901013e-06,1.39262342239e-06,0.11714399454
0.0908769777074,6.88280935782,3.38053027955e-12,7.50575771789e-13,6.31365541459e-08,6.27475667172e-06,1.3931779757e-06,0.117190642176
0.0916158149245,6.88276249158,3.39637260471e-12,7.54093227471e-13,6.34324337086e-08,6.2772660382e-06,1.39373512785e-06,0.117237508419
0.0923546521417,6.88271540522,3.41232452122e-12,7.57635015608e-13,6.37303600565e-08,6.27978719055e-06,1.39429489679e-06,0.117284594781
0.0930934893588,6.88266809721,3.42838703199e-12,7.6120135888e-13,6.40303519208e-08,6.28232021049e-06,1.39485730069e-06,0.117331902788
0.0938323265759,6.88262056602,3.44456115137e-12,7.64792482502e-13,6.43324282461e-08,6.28486518046e-06,1.39542235784e-06,0.11737943398
0.0945711637931,6.88257281009,3.46084790532e-12,7.68408614263e-13,6.46366081934e-08,6.2874221837e-06,1.39599008672e-06,0.117427189912
0.0953100010102,6.88252482785,3.47724833149e-12,7.72049984556e-13,6.49429111428e-08,6.28999130418e-06,1.39656050598e-06,0.117475172152
0.0960488382273,6.88247661772,3.49376347948e-12,7.75716826418e-13,6.52513566968e-08,6.29257262667e-06,1.39713363444e-06,0.117523382282
0.0967876754445,6.8824281781,3.51039441092e-12,7.79409375565e-13,6.55619646833e-08,6.2951662367e-06,1.3977094911e-06,0.117571821902
0.0975265126616,6.88237950738,3.52714219967e-12,7.83127870426e-13,6.58747551582e-08,6.29777222063e-06,1.39828809511e-06,0.117620492623
0.0982653498787,6.88233060393,3.54400793203e-12,7.86872552186e-13,6.61897484095e-08,6.30039066559e-06,1.39886946584e-06,0.117669396072
0.0990041870959,6.88228146611,3.56099270681e-12,7.90643664819e-13,6.65069649596e-08,6.30302165953e-06,1.3994536228e-06,0.117718533893
0.099743024313,6.88223209226,3.57809763561e-12,7.94441455129e-13,6.68264255691e-08,6.30566529123e-06,1.40004058572e-06,0.117767907744
0.10048186153,6.8821824807,3.59532384294e-12,7.98266172789e-13,6.71481512399e-08,6.30832165029e-06,1.40063037447e-06,0.117817519297
0.101220698747,6.88213262976,3.6126724664e-12,8.02118070381e-13,6.74721632185e-08,6.31099082716e-06,1.40122300916e-06,0.117867370242
0.101959535964,6.88208253772,3.63014465689e-12,8.05997403437e-13,6.77984829996e-08,6.31367291314e-06,1.40181851004e-06,0.117917462285
0.102698373182,6.88203220285,3.64774157877e-12,8.09904430479e-13,6.81271323294e-08,6.31636800038e-06,1.40241689757e-06,0.117967797145
0.103437210399,6.88198162344,3.66546441005e-12,8.13839413062e-13,6.84581332093e-08,6.3190761819e-06,1.40301819242e-06,0.118018376562
0.104176047616,6.88193079771,3.68331434262e-12,8.17802615815e-13,6.87915078993e-08,6.32179755162e-06,1.40362241543e-06,0.118069202288
0.104914884833,6.88187972391,3.70129258238e-12,8.21794306488e-13,6.91272789217e-08,6.32453220433e-06,1.40422958765e-06,0.118120276095
0.10565372205,6.88182840023,3.71940034951e-12,8.25814755991e-13,6.9465469065e-08,6.32728023574e-06,1.40483973032e-06,0.118171599769
0.106392559267,6.88177682489,3.7376388786e-12,8.29864238444e-13,6.98061013872e-08,6.33004174244e-06,1.40545286491e-06,0.118223175114
0.107131396484,6.88172499605,3.75600941891e-12,8.33943031216e-13,7.01491992201e-08,6.33281682199e-06,1.40606901306e-06,0.118275003953
0.107870233701,6.88167291188,3.77451323455e-12,8.38051414979e-13,7.04947861729e-08,6.33560557284e-06,1.40668819663e-06,0.118327088125
0.108609070919,6.88162057051,3.79315160472e-12,8.42189673748e-13,7.08428861365e-08,6.33840809442e-06,1.40731043771e-06,0.118379429486
0.109347908136,6.88156797009,3.81192582388e-12,8.46358094933e-13,7.1193523287e-08,6.34122448709e-06,1.40793575857e-06,0.11843202991
0.110086745353,6.88151510871,3.830837202e-12,8.50556969386e-13,7.15467220902e-08,6.34405485218e-06,1.40856418171e-06,0.118484891291
0.11082558257,6.88146198446,3.84988706478e-12,8.54786591451e-13,7.19025073054e-08,6.34689929203e-06,1.40919572986e-06,0.11853801554
0.111564419787,6.88140859541,3.86907675388e-12,8.59047259013e-13,7.22609039901e-08,6.34975790993e-06,1.40983042594e-06,0.118591404585
0.112303257004,6.88135493962,3.88840762713e-12,8.63339273551e-13,7.2621937504e-08,6.3526308102e-06,1.41046829313e-06,0.118645060375
0.113042094221,6.88130101512,3.90788105877e-12,8.67662940189e-13,7.29856335131e-08,6.35551809817e-06,1.4111093548e-06,0.118698984878
0.113780931439,6.88124681992,3.92749843971e-12,8.72018567745e-13,7.33520179947e-08,6.35841988019e-06,1.41175363457e-06,0.118753180079
0.114519768656,6.88119235202,3.94726117776e-12,8.76406468794e-13,7.37211172417e-08,6.36133626365e-06,1.41240115629e-06,0.118807647984
0.115258605873,6.88113760938,3.96717069784e-12,8.80826959712e-13,7.40929578669e-08,6.36426735701e-06,1.41305194403e-06,0.118862390618
0.11599744309,6.88108258997,3.98722844228e-12,8.85280360739e-13,7.44675668079e-08,6.36721326977e-06,1.41370602211e-06,0.118917410028
0.116736280307,6.88102729172,4.00743587107e-12,8.89766996031e-13,7.48449713322e-08,6.37017411254e-06,1.41436341508e-06,0.118972708279
0.117475117524,6.88097171254,4.02779446208e-12,8.94287193721e-13,7.52251990412e-08,6.37314999699e-06,1.41502414774e-06,0.119028287455
0.118213954741,6.88091585034,4.04830571135e-12,8.98841285972e-13,7.56082778759e-08,6.37614103592e-06,1.41568824513e-06,0.119084149665
0.118952791958,6.88085970297,4.06897113337e-12,9.03429609045e-13,7.59942361216e-08,6.37914734323e-06,1.41635573255e-06,0.119140297035
0.119691629176,6.88080326829,4.08979226131e-12,9.08052503349e-13,7.63831024127e-08,6.38216903396e-06,1.41702663554e-06,0.119196731714
0.120430466393,6.88074654413,4.11077064735e-12,9.12710313512e-13,7.67749057383e-08,6.38520622431e-06,1.41770097988e-06,0.119253455871
0.12116930361,6.8806895283,4.13190786291e-12,9.17403388437e-13,7.71696754474e-08,6.38825903161e-06,1.41837879165e-06,0.1193104717
0.121908140827,6.88063221859,4.15320549899e-12,9.22132081367e-13,7.75674412539e-08,6.39132757441e-06,1.41906009715e-06,0.119367781412
0.122646978044,6.88057461276,4.17466516639e-12,9.26896749952e-13,7.79682332425e-08,6.3944119724e-06,1.41974492297e-06,0.119425387245
0.123385815261,6.88051670854,4.19628849609e-12,9.31697756313e-13,7.83720818737e-08,6.39751234651e-06,1.42043329594e-06,0.119483291455
0.124124652478,6.88045850367,4.21807713948e-12,9.36535467109e-13,7.87790179901e-08,6.40062881889e-06,1.4211252432e-06,0.119541496326
0.124863489696,6.88039999584,4.24003276871e-12,9.41410253606e-13,7.91890728215e-08,6.4037615129e-06,1.42182079214e-06,0.11960000416
0.125602326913,6.88034118271,4.262157077e-12,9.46322491743e-13,7.96022779912e-08,6.40691055317e-06,1.42251997041e-06,0.119658817286
0.12634116413,6.88028206195,4.28445177891e-12,9.51272562209e-13,8.00186655216e-08,6.4100760656e-06,1.42322280598e-06,0.119717938054
0.127080001347,6.88022263116,4.30691861073e-12,9.56260850507e-13,8.04382678404e-08,6.41325817737e-06,1.42392932709e-06,0.11977736884
0.127818838564,6.88016288796,4.32955933078e-12,9.61287747035e-13,8.08611177866e-08,6.41645701693e-06,1.42463956225e-06,0.119837112043
0.128557675781,6.88010282991,4.35237571972e-12,9.66353647152e-13,8.12872486172e-08,6.4196727141e-06,1.42535354029e-06,0.119897170087
0.129296512998,6.88004245458,4.37536958093e-12,9.7145895126e-13,8.17166940129e-08,6.42290539998e-06,1.42607129032e-06,0.119957545422
0.130035350215,6.87998175948,4.39854274084e-12,9.76604064881e-13,8.21494880849e-08,6.42615520706e-06,1.42679284175e-06,0.120018240521
0.130774187433,6.87992074212,4.42189704928e-12,9.81789398728e-13,8.25856653818e-08,6.42942226917e-06,1.4275182243e-06,0.120079257885
0.13151302465,6.87985939996,4.44543437984e-12,9.87015368795e-13,8.30252608957e-08,6.43270672154e-06,1.42824746799e-06,0.120140600037
0.132251861867,6.87979773047,4.46915663024e-12,9.9228239643e-13,8.34683100693e-08,6.43600870078e-06,1.42898060315e-06,0.120202269531
0.132990699084,6.87973573106,4.49306572271e-12,9.97590908422e-13,8.39148488032e-08,6.43932834496e-06,1.42971766044e-06,0.120264268945
0.133729536301,6.87967339912,4.51716360433e-12,1.00294133708e-12,8.43649134624e-08,6.44266579355e-06,1.43045867083e-06,0.120326600883
0.134468373518,6.87961073202,4.54145224748e-12,1.00833412034e-12,8.48185408837e-08,6.44602118749e-06,1.4312036656e-06,0.120389267977
0.135207210735,6.87954772711,4.56593365018e-12,1.0137697018e-12,8.52757683832e-08,6.4493946692e-06,1.43195267639e-06,0.120452272889
0.135946047953,6.8794843817,4.5906098365e-12,1.01924853088e-12,8.57366337638e-08,6.45278638259e-06,1.43270573514e-06,0.120515618305
0.13668488517,6.87942069306,4.61548285699e-12,1.02477106285e-12,8.62011753224e-08,6.4561964731e-06,1.43346287414e-06,0.120579306941
0.137423722387,6.87935665846,4.64055478907e-12,1.03033775896e-12,8.6669431858e-08,6.45962508769e-06,1.43422412602e-06,0.120643341543
0.138162559604,6.87929227512,4.66582773746e-12,1.03594908653e-12,8.71414426796e-08,6.46307237487e-06,1.43498952376e-06,0.120707724884
0.138901396821,6.87922754023,4.69130383461e-12,1.04160551901e-12,8.76172476138e-08,6.46653848474e-06,1.43575910068e-06,0.120772459767
0.139640234038,6.87916245097,4.71698524114e-12,1.04730753613e-12,8.80968870135e-08,6.47002356899e-06,1.43653289047e-06,0.120837549026
0.140379071255,6.87909700448,4.74287414629e-12,1.05305562396e-12,8.85804017661e-08,6.47352778093e-06,1.43731092715e-06,0.120902995524
0.141117908472,6.87903119785,4.76897276835e-12,1.05885027503e-12,8.90678333016e-08,6.47705127549e-06,1.43809324515e-06,0.120968802154
0.14185674569,6.87896502816,4.79528335516e-12,1.06469198842e-12,8.95592236017e-08,6.4805942093e-06,1.43887987921e-06,0.121034971841
