t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.452731863647,5.88052368096,8.26828961264e-12,5.01378789666e-12,3.1178644254e-07,3.16840206269e-06,1.92127957025e-06,0.119476319039
0.45366726006,5.88022839112,8.37165370367e-12,5.07646659477e-12,3.15684167915e-07,3.17623287753e-06,1.92602807889e-06,0.119771608877
0.454602656472,5.87992938796,8.47692876219e-12,5.14030407979e-12,3.19653953387e-07,3.18416216629e-06,1.93083630089e-06,0.120070612038
0.455538052885,5.87962660242,8.58416166605e-12,5.20532877784e-12,3.2369756666e-07,3.19219176031e-06,1.93570534675e-06,0.120373397581
0.456473449297,5.87931996373,8.69340072946e-12,5.27156998607e-12,3.27816829598e-07,3.20032353617e-06,1.9406363544e-06,0.120680036267
0.45740884571,5.87900939938,8.80469575589e-12,5.33905790469e-12,3.32013620227e-07,3.20855941699e-06,1.94563049001e-06,0.120990600616
0.458344242122,5.87869483504,8.91809809325e-12,5.40782367043e-12,3.36289874809e-07,3.21690137395e-06,1.95068894888e-06,0.121305164959
0.459279638535,5.87837619451,9.03366069145e-12,5.47789939144e-12,3.40647590016e-07,3.22535142776e-06,1.95581295631e-06,0.121623805492
0.460215034947,5.87805339966,9.15143816245e-12,5.54931818375e-12,3.45088825195e-07,3.23391165018e-06,1.96100376864e-06,0.121946600341
0.46115043136,5.87772637038,9.27148684296e-12,5.62211420923e-12,3.49615704729e-07,3.24258416571e-06,1.9662626741e-06,0.122273629617
0.462085827772,5.87739502452,9.39386485994e-12,5.69632271535e-12,3.5423042051e-07,3.2513711532e-06,1.97159099393e-06,0.122604975482
0.463021224185,5.87705927779,9.51863219895e-12,5.77198007661e-12,3.58935234516e-07,3.26027484762e-06,1.97699008339e-06,0.122940722213
0.463956620597,5.87671904373,9.6458507756e-12,5.84912383787e-12,3.63732481504e-07,3.26929754183e-06,1.98246133284e-06,0.123280956271
0.46489201701,5.87637741332,9.68543815578e-12,5.87312913242e-12,3.65225270099e-07,3.27835726593e-06,1.98795503676e-06,0.123622586678
0.465827413422,5.8760350037,9.70752935286e-12,5.88652495934e-12,3.66058300396e-07,3.28743765406e-06,1.99346127109e-06,0.123964996299
0.466762809835,5.87569181225,9.72969485241e-12,5.89996584234e-12,3.66894132542e-07,3.29653877572e-06,1.99898007797e-06,0.124308187755
0.467698206247,5.87534783632,9.75193498506e-12,5.91345198194e-12,3.67732779005e-07,3.30566070072e-06,2.00451149974e-06,0.124652163677
0.46863360266,5.87500307329,9.77425008331e-12,5.92698357974e-12,3.68574252324e-07,3.31480349918e-06,2.01005557892e-06,0.12499692671
0.469568999072,5.87465752049,9.79664048147e-12,5.94056083846e-12,3.69418565104e-07,3.32396724154e-06,2.01561235822e-06,0.125342479511
0.470504395485,5.87431117525,9.81910651573e-12,5.95418396198e-12,3.70265730023e-07,3.33315199855e-06,2.02118188053e-06,0.125688824746
0.471439791897,5.8739640349,9.84164852414e-12,5.96785315527e-12,3.71115759828e-07,3.34235784128e-06,2.02676418897e-06,0.126035965097
0.47237518831,5.87361609675,9.86426684663e-12,5.98156862448e-12,3.71968667338e-07,3.3515848411e-06,2.0323593268e-06,0.126383903254
0.473310584722,5.87326735808,9.88696182503e-12,5.99533057687e-12,3.72824465443e-07,3.36083306972e-06,2.03796733751e-06,0.126732641921
0.474245981135,5.87291781618,9.90973380307e-12,6.00913922088e-12,3.73683167103e-07,3.37010259917e-06,2.04358826478e-06,0.127082183815
0.475181377547,5.87256746834,9.9325831264e-12,6.02299476612e-12,3.74544785355e-07,3.37939350179e-06,2.04922215248e-06,0.127432531664
0.47611677396,5.87221631179,9.95551014262e-12,6.03689742336e-12,3.75409333303e-07,3.38870585026e-06,2.05486904467e-06,0.127783688207
0.477052170372,5.8718643438,9.97851520124e-12,6.05084740454e-12,3.7627682413e-07,3.39803971758e-06,2.06052898562e-06,0.128135656199
0.477987566785,5.8715115616,1.00015986538e-11,6.06484492281e-12,3.77147271088e-07,3.40739517708e-06,2.06620201981e-06,0.128488438403
0.478922963197,5.8711579624,1.00247608537e-11,6.0788901925e-12,3.78020687507e-07,3.41677230242e-06,2.07188819189e-06,0.128842037598
0.47985835961,5.87080354343,1.00480021564e-11,6.09298342915e-12,3.78897086791e-07,3.42617116759e-06,2.07758754673e-06,0.129196456574
0.480793756022,5.87044830187,1.00713229193e-11,6.10712484951e-12,3.79776482417e-07,3.43559184692e-06,2.0833001294e-06,0.129551698133
0.481729152435,5.87009223491,1.0094723502e-11,6.12131467154e-12,3.8065888794e-07,3.44503441507e-06,2.08902598518e-06,0.129907765091
0.482664548847,5.86973533972,1.01182042659e-11,6.13555311446e-12,3.81544316992e-07,3.45449894704e-06,2.09476515956e-06,0.130264660276
0.48359994526,5.86937761347,1.01417655744e-11,6.14984039868e-12,3.8243278328e-07,3.46398551817e-06,2.1005176982e-06,0.13062238653
0.484535341672,5.86901905329,1.01654077933e-11,6.1641767459e-12,3.8332430059e-07,3.47349420415e-06,2.10628364702e-06,0.130980946705
0.485470738085,5.86865965633,1.01891312901e-11,6.17856237904e-12,3.84218882785e-07,3.48302508101e-06,2.1120630521e-06,0.13134034367
0.486406134497,5.8682994197,1.02129364345e-11,6.1929975223e-12,3.85116543806e-07,3.49257822511e-06,2.11785595977e-06,0.131700580303
0.48734153091,5.8679383405,1.02368235984e-11,6.20748240114e-12,3.86017297675e-07,3.50215371318e-06,2.12366241653e-06,0.132061659499
0.488276927322,5.86757641584,1.02607931557e-11,6.2220172423e-12,3.86921158491e-07,3.51175162229e-06,2.12948246914e-06,0.132423584162
0.489212323735,5.86721364279,1.02848454824e-11,6.23660227382e-12,3.87828140434e-07,3.52137202986e-06,2.13531616453e-06,0.132786357214
0.490147720147,5.86685001841,1.03089809568e-11,6.25123772502e-12,3.88738257766e-07,3.53101501366e-06,2.14116354988e-06,0.133149981585
0.49108311656,5.86648553978,1.03331999591e-11,6.26592382653e-12,3.89651524829e-07,3.54068065183e-06,2.14702467254e-06,0.133514460224
0.492018512972,5.86612020391,1.03575028718e-11,6.28066081031e-12,3.90567956046e-07,3.55036902286e-06,2.15289958013e-06,0.133879796089
0.492953909385,5.86575400785,1.03818900797e-11,6.29544890961e-12,3.91487565924e-07,3.56008020559e-06,2.15878832046e-06,0.134245992153
0.493889305797,5.8653869486,1.04063619697e-11,6.31028835905e-12,3.92410369051e-07,3.56981427925e-06,2.16469094155e-06,0.134613051405
0.49482470221,5.86501902316,1.04309189308e-11,6.32517939455e-12,3.93336380099e-07,3.57957132339e-06,2.17060749167e-06,0.134980976844
